CROPS,SOIL,SEASON,TEMP,HUMIDITY
Sweet potato,Well-drained soil,Winter,24.3,88
Sweet potato,Well-drained soil,Winter,21.5,88.1
Sweet potato,Well-drained soil,Winter,24.6,86.9
Sweet potato,Well-drained soil,Winter,22.4,86
Sweet potato,Well-drained soil,Winter,24.1,86.8
Sweet potato,Well-drained soil,Winter,22.3,86.5
Sweet potato,Well-drained soil,Winter,24.1,85.3
Sweet potato,Well-drained soil,Winter,22.3,89.8
Sweet potato,Well-drained soil,Winter,21.7,87.9
Sweet potato,Well-drained soil,Winter,23.7,88
Sweet potato,Well-drained soil,Winter,23.6,87.3
Sweet potato,Well-drained soil,Winter,21.5,89.9
Sweet potato,Well-drained soil,Winter,22.4,86.8
Sweet potato,Well-drained soil,Winter,21.5,86.6
Sweet potato,Well-drained soil,Winter,22.7,85.8
Sweet potato,Well-drained soil,Winter,21.7,85.3
Sweet potato,Well-drained soil,Winter,25.3,86.9
Sweet potato,Well-drained soil,Winter,23.9,86.5
Sweet potato,Well-drained soil,Winter,25.8,89.1
Sweet potato,Well-drained soil,Winter,25.2,85
Sweet potato,Well-drained soil,Winter,24,86.7
Sweet potato,Well-drained soil,Winter,22.6,85.8
Sweet potato,Well-drained soil,Winter,21.1,89.7
Sweet potato,Well-drained soil,Winter,25.6,85.4
Sweet potato,Well-drained soil,Winter,22.7,89.5
Sweet potato,Well-drained soil,Winter,23.4,85.5
Sweet potato,Well-drained soil,Winter,23.6,86.3
Sweet potato,Well-drained soil,Winter,23.4,85
Sweet potato,Well-drained soil,Winter,25.2,86.8
Sweet potato,Well-drained soil,Winter,23.9,89.8
Sweet potato,Well-drained soil,Winter,24.5,87.9
Sweet potato,Well-drained soil,Winter,23.3,85.1
Sweet potato,Well-drained soil,Winter,24.1,85.7
Sweet potato,Well-drained soil,Winter,22.4,86.6
Sweet potato,Well-drained soil,Winter,23.1,88.5
Sweet potato,Well-drained soil,Winter,24.9,89.8
Sweet potato,Well-drained soil,Winter,25,86.9
Sweet potato,Well-drained soil,Winter,23.1,87.4
Sweet potato,Well-drained soil,Winter,24.3,88.7
Sweet potato,Well-drained soil,Winter,25.3,88.8
Sweet potato,Well-drained soil,Winter,23.7,89.8
Sweet potato,Well-drained soil,Winter,21.2,89.3
Sweet potato,Well-drained soil,Winter,24.1,85.8
Sweet potato,Well-drained soil,Winter,23.4,86.8
Sweet potato,Well-drained soil,Winter,22.8,87.2
Sweet potato,Well-drained soil,Winter,23.5,86.6
Sweet potato,Well-drained soil,Winter,24.7,86.4
Sweet potato,Well-drained soil,Winter,25.8,86.2
Sweet potato,Well-drained soil,Winter,21.3,85.9
Sweet potato,Well-drained soil,Winter,24.7,86.7
Sweet potato,Well-drained soil,Winter,25.1,87.1
Sweet potato,Well-drained soil,Winter,21.3,89.7
Sweet potato,Well-drained soil,Winter,23.7,87.5
Sweet potato,Well-drained soil,Winter,22.9,88.5
Sweet potato,Well-drained soil,Winter,24.4,86.3
Sweet potato,Well-drained soil,Winter,22,87.1
Sweet potato,Well-drained soil,Winter,23.1,89.5
Sweet potato,Well-drained soil,Winter,22.5,85.7
Sweet potato,Well-drained soil,Winter,25.4,89.5
Sweet potato,Well-drained soil,Winter,22.6,85
Sweet potato,Well-drained soil,Winter,23,87.1
Sweet potato,Well-drained soil,Winter,23,86.2
Sweet potato,Well-drained soil,Winter,24.7,85.7
Sweet potato,Well-drained soil,Winter,24,89.2
Sweet potato,Well-drained soil,Winter,24.4,88.1
Sweet potato,Well-drained soil,Winter,21.3,86.5
Sweet potato,Well-drained soil,Winter,25,86.8
Sweet potato,Well-drained soil,Winter,23.8,89
Sweet potato,Well-drained soil,Winter,21.6,85.7
Sweet potato,Well-drained soil,Winter,21.9,87.1
Sweet potato,Well-drained soil,Winter,24.1,88.2
Sweet potato,Well-drained soil,Winter,24.1,88.3
Sweet potato,Well-drained soil,Winter,21.2,85.9
Sweet potato,Well-drained soil,Winter,24.2,85.2
Sweet potato,Well-drained soil,Winter,25,89.3
Sweet potato,Well-drained soil,Winter,21.1,85.6
Sweet potato,Well-drained soil,Winter,24.6,88.2
Sweet potato,Well-drained soil,Winter,21.4,86.8
Sweet potato,Well-drained soil,Winter,25.4,85.8
Sweet potato,Well-drained soil,Winter,23.4,86.1
Sweet potato,Well-drained soil,Winter,24,86.2
Sweet potato,Well-drained soil,Winter,21.7,89.6
Sweet potato,Well-drained soil,Winter,25,87
Sweet potato,Well-drained soil,Winter,21.4,88.2
Sweet potato,Well-drained soil,Winter,25.1,87.1
Sweet potato,Well-drained soil,Winter,21.4,87.4
Sweet potato,Well-drained soil,Winter,25,88
Sweet potato,Well-drained soil,Winter,24,85.2
Sweet potato,Well-drained soil,Winter,24.3,85.6
Sweet potato,Well-drained soil,Winter,24,89.8
Sweet potato,Well-drained soil,Winter,25.2,87.8
Sweet potato,Well-drained soil,Winter,23.8,85.3
Sweet potato,Well-drained soil,Winter,22.7,89.2
Sweet potato,Well-drained soil,Winter,24.2,88.3
Sweet potato,Well-drained soil,Winter,24.2,89.2
Sweet potato,Well-drained soil,Winter,25.4,89.3
Sweet potato,Well-drained soil,Winter,22.7,88.1
Sweet potato,Well-drained soil,Winter,22.1,87.4
Sweet potato,Well-drained soil,Winter,22.3,87.5
Sweet potato,Well-drained soil,Winter,22.6,89
Sweet potato,Well-drained soil,Winter,22.3,85.8
Sweet potato,Well-drained soil,Winter,25,85.7
Sweet potato,Well-drained soil,Winter,24.6,86.5
Sweet potato,Well-drained soil,Winter,25.5,86.3
Sweet potato,Well-drained soil,Winter,21.3,88.1
Sweet potato,Well-drained soil,Winter,22.7,87.3
Sweet potato,Well-drained soil,Winter,23.9,85.7
Sweet potato,Well-drained soil,Winter,23.2,85.4
Sweet potato,Well-drained soil,Winter,25.7,85.8
Sweet potato,Well-drained soil,Winter,23,89.5
Sweet potato,Well-drained soil,Winter,22,85
Sweet potato,Well-drained soil,Winter,22.2,89.2
Sweet potato,Well-drained soil,Winter,21.2,86.6
Sweet potato,Well-drained soil,Winter,24.1,86.9
Sweet potato,Well-drained soil,Winter,23.1,88.7
Sweet potato,Well-drained soil,Winter,22.9,86.9
Sweet potato,Well-drained soil,Winter,22.1,87.3
Sweet potato,Well-drained soil,Winter,25.7,86.8
Sweet potato,Well-drained soil,Winter,22.8,88
Sweet potato,Well-drained soil,Winter,21.6,89.7
Sweet potato,Well-drained soil,Winter,25.9,89.9
Sweet potato,Well-drained soil,Winter,24.3,89.3
Sweet potato,Well-drained soil,Winter,22.8,89.5
Sweet potato,Well-drained soil,Winter,25.5,88.2
Sweet potato,Well-drained soil,Winter,23.2,86.6
Sweet potato,Well-drained soil,Winter,21.1,85.3
Sweet potato,Well-drained soil,Winter,21.6,85.2
Sweet potato,Well-drained soil,Winter,23.3,87.7
Sweet potato,Well-drained soil,Winter,21.5,88
Sweet potato,Well-drained soil,Winter,23.9,88.1
Sweet potato,Well-drained soil,Winter,25.3,89.6
Sweet potato,Well-drained soil,Winter,22.5,86.1
Sweet potato,Well-drained soil,Winter,24.1,89
Sweet potato,Well-drained soil,Winter,25.5,88.6
Sweet potato,Well-drained soil,Winter,23.2,89.4
Sweet potato,Well-drained soil,Winter,22.7,88
Sweet potato,Well-drained soil,Winter,23.9,89.2
Sweet potato,Well-drained soil,Winter,25.4,88.1
Sweet potato,Well-drained soil,Winter,25.3,88.5
Sweet potato,Well-drained soil,Winter,24.3,87.9
Sweet potato,Well-drained soil,Winter,21.7,85.8
Sweet potato,Well-drained soil,Winter,24.8,85.2
Sweet potato,Well-drained soil,Winter,21.6,85.4
Sweet potato,Well-drained soil,Winter,21.3,88.8
Sweet potato,Well-drained soil,Winter,23,85.4
Sweet potato,Well-drained soil,Winter,23.8,85.5
Sweet potato,Well-drained soil,Winter,24.9,87.6
Sweet potato,Well-drained soil,Winter,22.1,87.3
Sweet potato,Well-drained soil,Winter,24.9,86
Sweet potato,Well-drained soil,Winter,22.8,87.1
Sweet potato,Well-drained soil,Winter,24.8,88.5
Sweet potato,Well-drained soil,Winter,23,87.5
Sweet potato,Well-drained soil,Winter,24,87.9
Sweet potato,Well-drained soil,Winter,22.2,86.3
Sweet potato,Well-drained soil,Winter,24.5,89.4
Sweet potato,Well-drained soil,Winter,24.4,86.2
Sweet potato,Well-drained soil,Winter,21.1,85.7
Sweet potato,Well-drained soil,Winter,25.8,88.7
Sweet potato,Well-drained soil,Winter,24,88.8
Sweet potato,Well-drained soil,Winter,23.3,85.1
Sweet potato,Well-drained soil,Winter,22,87.7
Sweet potato,Well-drained soil,Winter,22.5,89.8
Sweet potato,Well-drained soil,Winter,25.9,86.5
Sweet potato,Well-drained soil,Winter,21.2,88.8
Sweet potato,Well-drained soil,Winter,25.8,89.6
Sweet potato,Well-drained soil,Winter,21.2,86.1
Sweet potato,Well-drained soil,Winter,23.6,89.3
Sweet potato,Well-drained soil,Winter,24.1,89.9
Sweet potato,Well-drained soil,Winter,22.6,89.7
Sweet potato,Well-drained soil,Winter,24.6,85.1
Sweet potato,Well-drained soil,Winter,25.3,87.8
Sweet potato,Well-drained soil,Winter,24.6,85.5
Sweet potato,Well-drained soil,Winter,24.3,87.3
Sweet potato,Well-drained soil,Winter,25.4,85.3
Sweet potato,Well-drained soil,Winter,25.4,88.1
Sweet potato,Well-drained soil,Winter,22,87.8
Sweet potato,Well-drained soil,Winter,21.4,88.3
Sweet potato,Well-drained soil,Winter,23.9,87.9
Sweet potato,Well-drained soil,Winter,23.6,85.3
Sweet potato,Well-drained soil,Winter,23,87.9
Sweet potato,Well-drained soil,Winter,22,88.1
Sweet potato,Well-drained soil,Winter,26,88.8
Sweet potato,Well-drained soil,Winter,21.5,86.3
Sweet potato,Well-drained soil,Winter,22.8,89.5
Sweet potato,Well-drained soil,Winter,23.4,87.3
Sweet potato,Well-drained soil,Winter,21.9,86.5
Sweet potato,Well-drained soil,Winter,23,89.9
Sweet potato,Well-drained soil,Winter,22.7,85.3
Sweet potato,Well-drained soil,Winter,25.4,86
Sweet potato,Well-drained soil,Winter,25.7,85.1
Sweet potato,Well-drained soil,Winter,25.8,88.7
Sweet potato,Well-drained soil,Winter,25.7,89.5
Sweet potato,Well-drained soil,Winter,22.6,88.4
Sweet potato,Well-drained soil,Winter,22.2,87.7
Sweet potato,Well-drained soil,Winter,22.4,87.7
Sweet potato,Well-drained soil,Winter,23.3,85.6
Sweet potato,Well-drained soil,Winter,25,86.6
Sweet potato,Well-drained soil,Winter,24.8,88.5
Sweet potato,Well-drained soil,Winter,24.4,87.4
Sweet potato,Well-drained soil,Winter,24.4,88.2
Sweet potato,Well-drained soil,Winter,23.7,88.9
Sweet potato,Well-drained soil,Winter,21.7,86.8
Sweet potato,Well-drained soil,Winter,23.4,85.2
Sweet potato,Well-drained soil,Winter,24.5,88.3
Sweet potato,Well-drained soil,Winter,23.8,88.3
Sweet potato,Well-drained soil,Winter,25.9,85.5
Sweet potato,Well-drained soil,Winter,25.7,87.2
Sweet potato,Well-drained soil,Winter,23.6,85.5
Sweet potato,Well-drained soil,Winter,21.6,88.3
Sweet potato,Well-drained soil,Winter,23.7,88.7
Sweet potato,Well-drained soil,Winter,25.2,89
Sweet potato,Well-drained soil,Winter,23.7,88
Sweet potato,Well-drained soil,Winter,24.9,87.1
Sweet potato,Well-drained soil,Winter,22.1,89
Sweet potato,Well-drained soil,Winter,24.8,89.9
Sweet potato,Well-drained soil,Winter,23.4,86
Sweet potato,Well-drained soil,Winter,25.8,86.5
Sweet potato,Well-drained soil,Winter,24.7,88.2
Sweet potato,Well-drained soil,Winter,22.1,86.1
Sweet potato,Well-drained soil,Winter,21.7,85.3
Sweet potato,Well-drained soil,Winter,23.4,86.1
Sweet potato,Well-drained soil,Winter,21.8,89.5
Sweet potato,Well-drained soil,Winter,23.6,85.6
Sweet potato,Well-drained soil,Winter,23.2,85.5
Sweet potato,Well-drained soil,Winter,23.1,88.5
Sweet potato,Well-drained soil,Winter,25.9,85.1
Sweet potato,Well-drained soil,Winter,22.7,88
Sweet potato,Well-drained soil,Winter,23.4,85.2
Sweet potato,Well-drained soil,Winter,23.3,85.3
Sweet potato,Well-drained soil,Winter,25.9,88.4
Sweet potato,Well-drained soil,Winter,22.9,89.9
Sweet potato,Well-drained soil,Winter,21.7,87.9
Sweet potato,Well-drained soil,Winter,25.4,88.4
Sweet potato,Well-drained soil,Winter,24.7,87.7
Sweet potato,Well-drained soil,Winter,25.3,89.3
Sweet potato,Well-drained soil,Winter,24.5,86.6
Sweet potato,Well-drained soil,Winter,23.7,88.7
Sweet potato,Well-drained soil,Winter,25.4,89.6
Sweet potato,Well-drained soil,Winter,24,86.6
Sweet potato,Well-drained soil,Winter,22.1,89.2
Sweet potato,Well-drained soil,Winter,25.6,88.9
Sweet potato,Well-drained soil,Winter,24.6,89.8
Sweet potato,Well-drained soil,Winter,23.6,89.7
Sweet potato,Well-drained soil,Winter,23.6,88.3
Sweet potato,Well-drained soil,Winter,21.9,86.1
Sweet potato,Well-drained soil,Winter,21.9,88.2
Sweet potato,Well-drained soil,Winter,25.8,89.1
Sweet potato,Well-drained soil,Winter,24.3,89.7
Sweet potato,Well-drained soil,Winter,23.3,87.1
Sweet potato,Well-drained soil,Winter,24,89
Sweet potato,Well-drained soil,Winter,25.3,87.5
Sweet potato,Well-drained soil,Winter,21.5,88.6
Sweet potato,Well-drained soil,Winter,21.6,87.1
Sweet potato,Well-drained soil,Winter,21.1,86.6
Sweet potato,Well-drained soil,Winter,24.5,88.3
Sweet potato,Well-drained soil,Winter,24.7,86.5
Sweet potato,Well-drained soil,Winter,24.3,88.8
Sweet potato,Well-drained soil,Winter,22.8,88.4
Sweet potato,Well-drained soil,Winter,23.4,85.2
Sweet potato,Well-drained soil,Winter,21.2,85.8
Sweet potato,Well-drained soil,Winter,23.3,88
Sweet potato,Well-drained soil,Winter,23.4,89.9
Sweet potato,Well-drained soil,Winter,24.9,85.9
Sweet potato,Well-drained soil,Winter,24.1,87.9
Sweet potato,Well-drained soil,Winter,24.5,85.1
Sweet potato,Well-drained soil,Winter,21.1,85
Sweet potato,Well-drained soil,Winter,22.1,87.1
Sweet potato,Well-drained soil,Winter,24,86.7
Sweet potato,Well-drained soil,Winter,24.4,86.4
Sweet potato,Well-drained soil,Winter,24.7,85.4
Sweet potato,Well-drained soil,Winter,21.7,86.7
Sweet potato,Well-drained soil,Winter,24.7,87
Sweet potato,Well-drained soil,Winter,21.5,85.6
Sweet potato,Well-drained soil,Winter,21.6,86.9
Sweet potato,Well-drained soil,Winter,24.1,87.1
Sweet potato,Well-drained soil,Winter,21.1,85.5
Sweet potato,Well-drained soil,Winter,22.7,87
Sweet potato,Well-drained soil,Winter,24.7,86.2
Sweet potato,Well-drained soil,Winter,23.8,86.7
Sweet potato,Well-drained soil,Winter,25.5,87.1
Sweet potato,Well-drained soil,Winter,21.5,85.4
Sweet potato,Well-drained soil,Winter,22.1,86.8
Sweet potato,Well-drained soil,Winter,23.6,88.8
Sweet potato,Well-drained soil,Winter,24.4,89.1
Sweet potato,Well-drained soil,Winter,21,86.4
Sweet potato,Well-drained soil,Winter,22,88.5
Sweet potato,Well-drained soil,Winter,23.8,89.7
Sweet potato,Well-drained soil,Winter,25.9,87.4
Sweet potato,Well-drained soil,Winter,21.9,86.4
Sweet potato,Well-drained soil,Winter,25.4,87.3
Sweet potato,Well-drained soil,Winter,21.3,89.8
Sweet potato,Well-drained soil,Winter,23.1,87.4
Sweet potato,Well-drained soil,Winter,23.7,86.7
Sweet potato,Well-drained soil,Winter,26,86.2
Sweet potato,Well-drained soil,Winter,22.5,85.3
Sweet potato,Well-drained soil,Winter,24.1,88.8
Sweet potato,Well-drained soil,Winter,25.4,85.2
Sweet potato,Well-drained soil,Winter,21.9,88.7
Sweet potato,Well-drained soil,Winter,21,86.3
Sweet potato,Well-drained soil,Winter,21.2,89
Sweet potato,Well-drained soil,Winter,23.5,85.7
Sweet potato,Well-drained soil,Winter,25.4,85.4
Sweet potato,Well-drained soil,Winter,23.5,89.7
Sweet potato,Well-drained soil,Winter,25.3,87.8
Sweet potato,Well-drained soil,Winter,22.3,87.3
Sweet potato,Well-drained soil,Winter,21.2,86.6
Sweet potato,Well-drained soil,Winter,21.2,87.1
Sweet potato,Well-drained soil,Winter,21,87
Sweet potato,Well-drained soil,Winter,21.9,85.9
Sweet potato,Well-drained soil,Winter,23.3,89.6
Sweet potato,Well-drained soil,Winter,25.4,88.5
Sweet potato,Well-drained soil,Winter,25.9,86.6
Sweet potato,Well-drained soil,Winter,24.8,86.5
Sweet potato,Well-drained soil,Winter,21.2,86.5
Sweet potato,Well-drained soil,Winter,23.1,89.4
Sweet potato,Well-drained soil,Winter,25.1,88.1
Sweet potato,Well-drained soil,Winter,24.7,86.7
Sweet potato,Well-drained soil,Winter,24.4,89.8
Sweet potato,Well-drained soil,Winter,22.3,88.2
Sweet potato,Well-drained soil,Winter,23,86.2
Sweet potato,Well-drained soil,Winter,24.8,88.8
Sweet potato,Well-drained soil,Winter,24,89
Sweet potato,Well-drained soil,Winter,24.3,87.2
Sweet potato,Well-drained soil,Winter,21.9,86.5
Sweet potato,Well-drained soil,Winter,21.2,88.6
Sweet potato,Well-drained soil,Winter,23,86.1
Sweet potato,Well-drained soil,Winter,24.3,85.7
Sweet potato,Well-drained soil,Winter,22,88.7
Sweet potato,Well-drained soil,Winter,21.2,89
Sweet potato,Well-drained soil,Winter,24.8,89.6
Sweet potato,Well-drained soil,Winter,22.5,86
Sweet potato,Well-drained soil,Winter,23.8,88.9
Sweet potato,Well-drained soil,Winter,24.5,86.3
Sweet potato,Well-drained soil,Winter,24.7,89.1
Sweet potato,Well-drained soil,Winter,23.7,85.5
Sweet potato,Well-drained soil,Winter,23.5,85.9
Sweet potato,Well-drained soil,Winter,23.1,89.5
Sweet potato,Well-drained soil,Winter,23.7,87.8
Sweet potato,Well-drained soil,Winter,21.4,89.4
Sweet potato,Well-drained soil,Winter,23,86.5
Sweet potato,Well-drained soil,Winter,23.6,87
Sweet potato,Well-drained soil,Winter,23.8,88.5
Sweet potato,Well-drained soil,Winter,21,89.4
Sweet potato,Well-drained soil,Winter,22,88.8
Sweet potato,Well-drained soil,Winter,23.5,89.9
Sweet potato,Well-drained soil,Winter,24.2,85.9
Sweet potato,Well-drained soil,Winter,22,89.7
Sweet potato,Well-drained soil,Winter,25.2,87.7
Sweet potato,Well-drained soil,Winter,21.9,86.6
Sweet potato,Well-drained soil,Winter,21.8,88.6
Sweet potato,Well-drained soil,Winter,24.2,88.5
Sweet potato,Well-drained soil,Winter,24.8,87.9
Sweet potato,Well-drained soil,Winter,24.1,89.7
Sweet potato,Well-drained soil,Winter,21.2,86.4
Sweet potato,Well-drained soil,Winter,21.4,87.3
Sweet potato,Well-drained soil,Winter,24.6,86.4
Sweet potato,Well-drained soil,Winter,25.4,85.1
Sweet potato,Well-drained soil,Winter,22.6,86.3
Sweet potato,Well-drained soil,Winter,21.6,88
Sweet potato,Well-drained soil,Winter,24.9,88.9
Sweet potato,Well-drained soil,Winter,23.2,86.9
Sweet potato,Well-drained soil,Winter,23.6,86.6
Sweet potato,Well-drained soil,Winter,24.8,89.7
Sweet potato,Well-drained soil,Winter,23.9,86
Sweet potato,Well-drained soil,Winter,24.4,86.9
Sweet potato,Well-drained soil,Winter,25.9,86.5
Sweet potato,Well-drained soil,Winter,21.4,87.6
Sweet potato,Well-drained soil,Winter,22.7,85
Sweet potato,Well-drained soil,Winter,22.2,85.8
Sweet potato,Well-drained soil,Winter,22,86.8
Sweet potato,Well-drained soil,Winter,25.1,87
Sweet potato,Well-drained soil,Winter,25.4,89
Sweet potato,Well-drained soil,Winter,25.2,85.2
Sweet potato,Well-drained soil,Winter,24.4,86.2
Sweet potato,Well-drained soil,Winter,23.3,86
Sweet potato,Well-drained soil,Winter,21.3,88.9
Sweet potato,Well-drained soil,Winter,24.5,89.6
Sweet potato,Well-drained soil,Winter,23.9,85.7
Sweet potato,Well-drained soil,Winter,24.6,87.8
Sweet potato,Well-drained soil,Winter,24.4,89.6
Sweet potato,Well-drained soil,Winter,22.2,88.3
Sweet potato,Well-drained soil,Winter,22.1,85.4
Sweet potato,Well-drained soil,Winter,22.3,88.5
Sweet potato,Well-drained soil,Winter,24.3,89.6
Sweet potato,Well-drained soil,Winter,23.4,85.5
Sweet potato,Well-drained soil,Winter,21.5,85.8
Sweet potato,Well-drained soil,Winter,22.6,87.1
Sweet potato,Well-drained soil,Winter,24.4,88.4
Sweet potato,Well-drained soil,Winter,21.2,87
Sweet potato,Well-drained soil,Winter,24.5,88.7
Sweet potato,Well-drained soil,Winter,24.4,85.1
Sweet potato,Well-drained soil,Winter,22.7,86.6
Sweet potato,Well-drained soil,Winter,25.1,87.3
Sweet potato,Well-drained soil,Winter,21.4,88.3
Sweet potato,Well-drained soil,Winter,23.5,89.2
Sweet potato,Well-drained soil,Winter,24.2,86.8
Sweet potato,Well-drained soil,Winter,21.6,88.9
Sweet potato,Well-drained soil,Winter,24.1,88.3
Sweet potato,Well-drained soil,Winter,24,85.7
Sweet potato,Well-drained soil,Winter,24.9,85.8
Sweet potato,Well-drained soil,Winter,22,88.4
Sweet potato,Well-drained soil,Winter,25.5,89.1
Sweet potato,Well-drained soil,Winter,21.6,86.6
Sweet potato,Well-drained soil,Winter,23.7,86.3
Sweet potato,Well-drained soil,Winter,24.7,88.2
Sweet potato,Well-drained soil,Winter,22.2,89.4
Sweet potato,Well-drained soil,Winter,22,88.5
Sweet potato,Well-drained soil,Winter,23,89.2
Sweet potato,Well-drained soil,Winter,22,86.6
Sweet potato,Well-drained soil,Winter,25.8,89.1
Sweet potato,Well-drained soil,Winter,22.4,85.9
Sweet potato,Well-drained soil,Winter,21.5,86
Sweet potato,Well-drained soil,Winter,25.1,88
Sweet potato,Well-drained soil,Winter,21.7,87.9
Sweet potato,Well-drained soil,Winter,21.1,86.8
Sweet potato,Well-drained soil,Winter,23.6,86.9
Sweet potato,Well-drained soil,Winter,23.4,87.9
Sweet potato,Well-drained soil,Winter,21.7,85.8
Sweet potato,Well-drained soil,Winter,23.8,85.5
Sweet potato,Well-drained soil,Winter,22.2,87.2
Sweet potato,Well-drained soil,Winter,22.9,87.3
Sweet potato,Well-drained soil,Winter,23,86.4
Sweet potato,Well-drained soil,Winter,25.7,85.2
Sweet potato,Well-drained soil,Winter,22.8,85
Sweet potato,Well-drained soil,Winter,25.2,85.2
Sweet potato,Well-drained soil,Winter,21.3,87.4
Sweet potato,Well-drained soil,Winter,25.5,89.3
Sweet potato,Well-drained soil,Winter,22.5,86
Sweet potato,Well-drained soil,Winter,24.2,87.6
Sweet potato,Well-drained soil,Winter,23.7,88.2
Sweet potato,Well-drained soil,Winter,25,88.1
Sweet potato,Well-drained soil,Winter,21.6,86.7
Sweet potato,Well-drained soil,Winter,22.3,86.8
Sweet potato,Well-drained soil,Winter,21.2,86.1
Sweet potato,Well-drained soil,Winter,25.9,87.5
Sweet potato,Well-drained soil,Winter,21.5,86.8
Sweet potato,Well-drained soil,Winter,25.2,89.9
Sweet potato,Well-drained soil,Winter,21.1,87.8
Sweet potato,Well-drained soil,Winter,24.9,90
Sweet potato,Well-drained soil,Winter,22.8,89.3
Sweet potato,Well-drained soil,Winter,22.8,89.9
Sweet potato,Well-drained soil,Winter,22.6,86.4
Sweet potato,Well-drained soil,Winter,24.2,89.8
Tapoica,Red lateritic loamy soil,Winter,25,52.7
Tapoica,Red lateritic loamy soil,Winter,26.8,53.3
Tapoica,Red lateritic loamy soil,Winter,25.7,53.9
Tapoica,Red lateritic loamy soil,Winter,25.4,59.9
Tapoica,Red lateritic loamy soil,Winter,26.2,59
Tapoica,Red lateritic loamy soil,Winter,25.6,55.7
Tapoica,Red lateritic loamy soil,Winter,27.8,55.6
Tapoica,Red lateritic loamy soil,Winter,29,55.7
Tapoica,Red lateritic loamy soil,Winter,25.4,56.6
Tapoica,Red lateritic loamy soil,Winter,28.5,56.9
Tapoica,Red lateritic loamy soil,Winter,28.6,52.9
Tapoica,Red lateritic loamy soil,Winter,28.8,54.5
Tapoica,Red lateritic loamy soil,Winter,28.8,56
Tapoica,Red lateritic loamy soil,Winter,27.8,55.3
Tapoica,Red lateritic loamy soil,Winter,28.6,54.4
Tapoica,Red lateritic loamy soil,Winter,25.5,56.2
Tapoica,Red lateritic loamy soil,Winter,27.2,55.2
Tapoica,Red lateritic loamy soil,Winter,28.9,56.4
Tapoica,Red lateritic loamy soil,Winter,26.7,54.8
Tapoica,Red lateritic loamy soil,Winter,27.3,59.6
Tapoica,Red lateritic loamy soil,Winter,28.7,50.6
Tapoica,Red lateritic loamy soil,Winter,25.1,50.2
Tapoica,Red lateritic loamy soil,Winter,27.8,52.3
Tapoica,Red lateritic loamy soil,Winter,25.6,54.1
Tapoica,Red lateritic loamy soil,Winter,29,53.5
Tapoica,Red lateritic loamy soil,Winter,27.6,58.2
Tapoica,Red lateritic loamy soil,Winter,25.8,51.3
Tapoica,Red lateritic loamy soil,Winter,25.7,54
Tapoica,Red lateritic loamy soil,Winter,25.6,57
Tapoica,Red lateritic loamy soil,Winter,26.3,55
Tapoica,Red lateritic loamy soil,Winter,25.7,54.8
Tapoica,Red lateritic loamy soil,Winter,26.6,51.2
Tapoica,Red lateritic loamy soil,Winter,28.8,54.3
Tapoica,Red lateritic loamy soil,Winter,25.4,57.5
Tapoica,Red lateritic loamy soil,Winter,28.4,52.6
Tapoica,Red lateritic loamy soil,Winter,28.5,57.7
Tapoica,Red lateritic loamy soil,Winter,25.5,52
Tapoica,Red lateritic loamy soil,Winter,27.7,58
Tapoica,Red lateritic loamy soil,Winter,26.7,53.7
Tapoica,Red lateritic loamy soil,Winter,28.4,55.9
Tapoica,Red lateritic loamy soil,Winter,27.9,59.5
Tapoica,Red lateritic loamy soil,Winter,27.9,57.1
Tapoica,Red lateritic loamy soil,Winter,25.4,57.2
Tapoica,Red lateritic loamy soil,Winter,27.6,54.4
Tapoica,Red lateritic loamy soil,Winter,28.2,59.3
Tapoica,Red lateritic loamy soil,Winter,28.8,57
Tapoica,Red lateritic loamy soil,Winter,28.4,53.6
Tapoica,Red lateritic loamy soil,Winter,26.4,57.8
Tapoica,Red lateritic loamy soil,Winter,25.8,54.9
Tapoica,Red lateritic loamy soil,Winter,25.5,57.5
Tapoica,Red lateritic loamy soil,Winter,27.8,59.9
Tapoica,Red lateritic loamy soil,Winter,26.6,53.4
Tapoica,Red lateritic loamy soil,Winter,27.9,56.6
Tapoica,Red lateritic loamy soil,Winter,26,59.6
Tapoica,Red lateritic loamy soil,Winter,27.6,54.3
Tapoica,Red lateritic loamy soil,Winter,28.6,56.2
Tapoica,Red lateritic loamy soil,Winter,25.1,53.2
Tapoica,Red lateritic loamy soil,Winter,25.2,59.2
Tapoica,Red lateritic loamy soil,Winter,26.5,58.4
Tapoica,Red lateritic loamy soil,Winter,27.4,55
Tapoica,Red lateritic loamy soil,Winter,28.8,53.3
Tapoica,Red lateritic loamy soil,Winter,25.1,53.5
Tapoica,Red lateritic loamy soil,Winter,29,56.4
Tapoica,Red lateritic loamy soil,Winter,27.3,59.4
Tapoica,Red lateritic loamy soil,Winter,28.3,50.8
Tapoica,Red lateritic loamy soil,Winter,28.4,50.1
Tapoica,Red lateritic loamy soil,Winter,26.5,55.4
Tapoica,Red lateritic loamy soil,Winter,26.1,55.3
Tapoica,Red lateritic loamy soil,Winter,25.9,59.3
Tapoica,Red lateritic loamy soil,Winter,25.8,53.5
Tapoica,Red lateritic loamy soil,Winter,26.5,54.7
Tapoica,Red lateritic loamy soil,Winter,25.7,50.1
Tapoica,Red lateritic loamy soil,Winter,27.3,59
Tapoica,Red lateritic loamy soil,Winter,27.1,51.9
